data,valor_mensal,dia,mes,ano,dia_semana,nome_dia_semana,bimestre,trimestre,semestre,variacao_mensal,p_variacao_mensal,valor_anual,variacao_anual,p_variacao_anual
1988-01-01,56.76,1,1,1988,4,Sexta-feira,1,1,1,-0.8500000000000014,-0.014754382919632048,700.34,79.38,7.8226253464348705
1988-02-01,56.88,1,2,1988,0,Segunda-feira,1,1,1,0.12000000000000455,0.0021141649048626032,700.34,79.38,7.8226253464348705
1988-03-01,57.28,1,3,1988,1,Terça-feira,2,1,1,0.3999999999999986,0.007032348804500765,700.34,79.38,7.8226253464348705
1988-04-01,57.64,1,4,1988,4,Sexta-feira,2,2,1,0.35999999999999943,0.006284916201117374,700.34,79.38,7.8226253464348705
1988-05-01,57.26,1,5,1988,6,Domingo,3,2,1,-0.38000000000000256,-0.006592643997224146,700.34,79.38,7.8226253464348705
1988-06-01,57.02,1,6,1988,2,Quarta-feira,3,2,1,-0.23999999999999488,-0.004191407614390408,700.34,79.38,7.8226253464348705
1988-07-01,57.33,1,7,1988,4,Sexta-feira,4,3,2,0.30999999999999517,0.005436688881094165,700.34,79.38,7.8226253464348705
1988-08-01,58.46,1,8,1988,0,Segunda-feira,4,3,2,1.1300000000000026,0.019710448281876847,700.34,79.38,7.8226253464348705
1988-09-01,58.94,1,9,1988,3,Quinta-feira,5,3,2,0.4799999999999969,0.008210742387957604,700.34,79.38,7.8226253464348705
1988-10-01,60.52,1,10,1988,5,Sábado,5,4,2,1.5800000000000054,0.026806922293858282,700.34,79.38,7.8226253464348705
1988-11-01,61.01,1,11,1988,1,Terça-feira,6,4,2,0.4899999999999949,0.008096497025776417,700.34,79.38,7.8226253464348705
1988-12-01,61.24,1,12,1988,3,Quinta-feira,6,4,2,0.23000000000000398,0.003769873791181766,700.34,79.38,7.8226253464348705
1989-01-01,58.4,1,1,1989,6,Domingo,1,1,1,-2.8400000000000034,-0.04637491835401708,713.21,12.870000000000005,54.4164724164724
1989-02-01,57.92,1,2,1989,2,Quarta-feira,1,1,1,-0.4799999999999969,-0.008219178082191747,713.21,12.870000000000005,54.4164724164724
1989-03-01,58.34,1,3,1989,2,Quarta-feira,2,1,1,0.4200000000000017,0.007251381215469532,713.21,12.870000000000005,54.4164724164724
1989-04-01,58.78,1,4,1989,5,Sábado,2,2,1,0.4399999999999977,0.007541995200548435,713.21,12.870000000000005,54.4164724164724
1989-05-01,58.64,1,5,1989,0,Segunda-feira,3,2,1,-0.14000000000000057,-0.0023817625042531487,713.21,12.870000000000005,54.4164724164724
1989-06-01,58.72,1,6,1989,3,Quinta-feira,3,2,1,0.0799999999999983,0.0013642564802183177,713.21,12.870000000000005,54.4164724164724
1989-07-01,59.19,1,7,1989,5,Sábado,4,3,2,0.46999999999999886,0.008004087193460574,713.21,12.870000000000005,54.4164724164724
1989-08-01,60.0,1,8,1989,1,Terça-feira,4,3,2,0.8100000000000023,0.013684744044602182,713.21,12.870000000000005,54.4164724164724
1989-09-01,60.14,1,9,1989,4,Sexta-feira,5,3,2,0.14000000000000057,0.0023333333333332984,713.21,12.870000000000005,54.4164724164724
1989-10-01,60.58,1,10,1989,6,Domingo,5,4,2,0.4399999999999977,0.0073162620552045254,713.21,12.870000000000005,54.4164724164724
1989-11-01,61.44,1,11,1989,2,Quarta-feira,6,4,2,0.8599999999999994,0.014196104324859737,713.21,12.870000000000005,54.4164724164724
1989-12-01,61.06,1,12,1989,4,Sexta-feira,6,4,2,-0.37999999999999545,-0.006184895833333259,713.21,12.870000000000005,54.4164724164724
1990-01-01,60.75,1,1,1990,0,Segunda-feira,1,1,1,-0.3100000000000023,-0.005076973468719381,721.98,8.769999999999982,81.32383124287361
1990-02-01,61.01,1,2,1990,3,Quinta-feira,1,1,1,0.259999999999998,0.0042798353909465625,721.98,8.769999999999982,81.32383124287361
1990-03-01,61.83,1,3,1990,3,Quinta-feira,2,1,1,0.8200000000000003,0.013440419603343745,721.98,8.769999999999982,81.32383124287361
1990-04-01,61.46,1,4,1990,6,Domingo,2,2,1,-0.36999999999999744,-0.005984150088953588,721.98,8.769999999999982,81.32383124287361
1990-05-01,60.86,1,5,1990,1,Terça-feira,3,2,1,-0.6000000000000014,-0.009762447120078122,721.98,8.769999999999982,81.32383124287361
1990-06-01,60.06,1,6,1990,4,Sexta-feira,3,2,1,-0.7999999999999972,-0.013144922773578704,721.98,8.769999999999982,81.32383124287361
1990-07-01,60.17,1,7,1990,6,Domingo,4,3,2,0.10999999999999943,0.001831501831501825,721.98,8.769999999999982,81.32383124287361
1990-08-01,56.54,1,8,1990,2,Quarta-feira,4,3,2,-3.6300000000000026,-0.06032906764168189,721.98,8.769999999999982,81.32383124287361
1990-09-01,59.07,1,9,1990,5,Sábado,5,3,2,2.530000000000001,0.04474708171206232,721.98,8.769999999999982,81.32383124287361
1990-10-01,59.44,1,10,1990,0,Segunda-feira,5,4,2,0.36999999999999744,0.00626375486710673,721.98,8.769999999999982,81.32383124287361
1990-11-01,60.27,1,11,1990,3,Quinta-feira,6,4,2,0.8300000000000054,0.013963660834455105,721.98,8.769999999999982,81.32383124287361
1990-12-01,60.52,1,12,1990,5,Sábado,6,4,2,0.25,0.00414800066368004,721.98,8.769999999999982,81.32383124287361
1991-01-01,60.34,1,1,1991,1,Terça-feira,1,1,1,-0.17999999999999972,-0.002974223397224085,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-02-01,60.02,1,2,1991,4,Sexta-feira,1,1,1,-0.3200000000000003,-0.00530328140536962,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-03-01,60.25,1,3,1991,4,Sexta-feira,2,1,1,0.22999999999999687,0.0038320559813393995,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-04-01,58.95,1,4,1991,0,Segunda-feira,2,2,1,-1.2999999999999972,-0.021576763485477102,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-05-01,58.76,1,5,1991,2,Quarta-feira,3,2,1,-0.19000000000000483,-0.003223070398643002,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-06-01,58.98,1,6,1991,5,Sábado,3,2,1,0.21999999999999886,0.0037440435670523797,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-07-01,59.93,1,7,1991,0,Segunda-feira,4,3,2,0.9500000000000028,0.01610715496778581,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-08-01,59.18,1,8,1991,3,Quinta-feira,4,3,2,-0.75,-0.012514600367094952,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-09-01,60.13,1,9,1991,6,Domingo,5,3,2,0.9500000000000028,0.016052720513687113,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-10-01,60.17,1,10,1991,1,Terça-feira,5,4,2,0.03999999999999915,0.0006652253450856183,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-11-01,60.4,1,11,1991,4,Sexta-feira,6,4,2,0.22999999999999687,0.0038225029084260065,717.9300000000001,-4.0499999999999545,-178.26666666666867
1991-12-01,60.82,1,12,1991,6,Domingo,6,4,2,0.4200000000000017,0.006953642384105896,717.9300000000001,-4.0499999999999545,-178.26666666666867
1992-01-01,59.75,1,1,1992,2,Quarta-feira,1,1,1,-1.0700000000000003,-0.017592897073331115,706.56,-11.370000000000118,-63.14248021108114
1992-02-01,59.62,1,2,1992,5,Sábado,1,1,1,-0.13000000000000256,-0.0021757322175732785,706.56,-11.370000000000118,-63.14248021108114
1992-03-01,58.5,1,3,1992,6,Domingo,2,1,1,-1.1199999999999974,-0.018785642401878522,706.56,-11.370000000000118,-63.14248021108114
1992-04-01,58.33,1,4,1992,2,Quarta-feira,2,2,1,-0.1700000000000017,-0.0029059829059829845,706.56,-11.370000000000118,-63.14248021108114
1992-05-01,58.12,1,5,1992,4,Sexta-feira,3,2,1,-0.21000000000000085,-0.003600205726041472,706.56,-11.370000000000118,-63.14248021108114
1992-06-01,58.02,1,6,1992,0,Segunda-feira,3,2,1,-0.09999999999999432,-0.0017205781142463072,706.56,-11.370000000000118,-63.14248021108114
1992-07-01,58.51,1,7,1992,2,Quarta-feira,4,3,2,0.4899999999999949,0.008445363667700656,706.56,-11.370000000000118,-63.14248021108114
1992-08-01,58.52,1,8,1992,5,Sábado,4,3,2,0.010000000000005116,0.0001709109553922339,706.56,-11.370000000000118,-63.14248021108114
1992-09-01,59.07,1,9,1992,1,Terça-feira,5,3,2,0.5499999999999972,0.009398496240601517,706.56,-11.370000000000118,-63.14248021108114
1992-10-01,59.48,1,10,1992,3,Quinta-feira,5,4,2,0.4099999999999966,0.006940917555442683,706.56,-11.370000000000118,-63.14248021108114
1992-11-01,59.26,1,11,1992,6,Domingo,6,4,2,-0.21999999999999886,-0.0036987222595830094,706.56,-11.370000000000118,-63.14248021108114
1992-12-01,59.38,1,12,1992,1,Terça-feira,6,4,2,0.12000000000000455,0.002024974687816483,706.56,-11.370000000000118,-63.14248021108114
1993-01-01,59.09,1,1,1993,4,Sexta-feira,1,1,1,-0.28999999999999915,-0.0048837992590097246,705.12,-1.4399999999999409,-490.66666666668675
1993-02-01,59.66,1,2,1993,0,Segunda-feira,1,1,1,0.5699999999999932,0.009646302250803762,705.12,-1.4399999999999409,-490.66666666668675
1993-03-01,58.49,1,3,1993,0,Segunda-feira,2,1,1,-1.1699999999999946,-0.019611129735165878,705.12,-1.4399999999999409,-490.66666666668675
1993-04-01,58.27,1,4,1993,3,Quinta-feira,2,2,1,-0.21999999999999886,-0.0037613267225166114,705.12,-1.4399999999999409,-490.66666666668675
1993-05-01,58.23,1,5,1993,5,Sábado,3,2,1,-0.04000000000000625,-0.0006864595846920452,705.12,-1.4399999999999409,-490.66666666668675
1993-06-01,57.93,1,6,1993,1,Terça-feira,3,2,1,-0.29999999999999716,-0.005151983513652758,705.12,-1.4399999999999409,-490.66666666668675
1993-07-01,58.45,1,7,1993,3,Quinta-feira,4,3,2,0.5200000000000031,0.008976350768168606,705.12,-1.4399999999999409,-490.66666666668675
1993-08-01,58.19,1,8,1993,6,Domingo,4,3,2,-0.2600000000000051,-0.004448246364414099,705.12,-1.4399999999999409,-490.66666666668675
1993-09-01,58.65,1,9,1993,2,Quarta-feira,5,3,2,0.46000000000000085,0.007905138339920903,705.12,-1.4399999999999409,-490.66666666668675
1993-10-01,59.24,1,10,1993,4,Sexta-feira,5,4,2,0.5900000000000034,0.010059676044330779,705.12,-1.4399999999999409,-490.66666666668675
1993-11-01,59.53,1,11,1993,0,Segunda-feira,6,4,2,0.28999999999999915,0.00489534098582034,705.12,-1.4399999999999409,-490.66666666668675
1993-12-01,59.39,1,12,1993,2,Quarta-feira,6,4,2,-0.14000000000000057,-0.0023517554174365962,705.12,-1.4399999999999409,-490.66666666668675
1994-01-01,60.98,1,1,1994,5,Sábado,1,1,1,1.5899999999999963,0.026772183869338217,726.9,21.779999999999973,32.37465564738296
1994-02-01,60.29,1,2,1994,1,Terça-feira,1,1,1,-0.6899999999999977,-0.011315185306657871,726.9,21.779999999999973,32.37465564738296
1994-03-01,60.18,1,3,1994,1,Terça-feira,2,1,1,-0.10999999999999943,-0.0018245148449161919,726.9,21.779999999999973,32.37465564738296
1994-04-01,59.95,1,4,1994,4,Sexta-feira,2,2,1,-0.22999999999999687,-0.003821867730142814,726.9,21.779999999999973,32.37465564738296
1994-05-01,60.12,1,5,1994,6,Domingo,3,2,1,0.1699999999999946,0.0028356964136779794,726.9,21.779999999999973,32.37465564738296
1994-06-01,60.55,1,6,1994,2,Quarta-feira,3,2,1,0.4299999999999997,0.007152361942781127,726.9,21.779999999999973,32.37465564738296
1994-07-01,60.43,1,7,1994,4,Sexta-feira,4,3,2,-0.11999999999999744,-0.0019818331957059954,726.9,21.779999999999973,32.37465564738296
1994-08-01,59.59,1,8,1994,0,Segunda-feira,4,3,2,-0.8399999999999963,-0.013900380605659346,726.9,21.779999999999973,32.37465564738296
1994-09-01,60.64,1,9,1994,3,Quinta-feira,5,3,2,1.0499999999999972,0.017620406108407316,726.9,21.779999999999973,32.37465564738296
1994-10-01,61.2,1,10,1994,5,Sábado,5,4,2,0.5600000000000023,0.00923482849604218,726.9,21.779999999999973,32.37465564738296
1994-11-01,61.24,1,11,1994,1,Terça-feira,6,4,2,0.03999999999999915,0.0006535947712418277,726.9,21.779999999999973,32.37465564738296
1994-12-01,61.73,1,12,1994,3,Quinta-feira,6,4,2,0.4899999999999949,0.008001306335728264,726.9,21.779999999999973,32.37465564738296
1995-01-01,61.26,1,1,1995,6,Domingo,1,1,1,-0.46999999999999886,-0.007613802041146922,738.86,11.960000000000036,60.77759197324396
1995-02-01,61.72,1,2,1995,2,Quarta-feira,1,1,1,0.46000000000000085,0.007508978126020249,738.86,11.960000000000036,60.77759197324396
1995-03-01,61.19,1,3,1995,2,Quarta-feira,2,1,1,-0.5300000000000011,-0.00858716785482827,738.86,11.960000000000036,60.77759197324396
1995-04-01,61.62,1,4,1995,5,Sábado,2,2,1,0.4299999999999997,0.007027292041183131,738.86,11.960000000000036,60.77759197324396
1995-05-01,61.14,1,5,1995,0,Segunda-feira,3,2,1,-0.4799999999999969,-0.00778967867575453,738.86,11.960000000000036,60.77759197324396
1995-06-01,60.73,1,6,1995,3,Quinta-feira,3,2,1,-0.4100000000000037,-0.0067059208374223855,738.86,11.960000000000036,60.77759197324396
1995-07-01,61.75,1,7,1995,5,Sábado,4,3,2,1.0200000000000031,0.016795652889840307,738.86,11.960000000000036,60.77759197324396
1995-08-01,61.7,1,8,1995,1,Terça-feira,4,3,2,-0.04999999999999716,-0.0008097165991902688,738.86,11.960000000000036,60.77759197324396
1995-09-01,61.96,1,9,1995,4,Sexta-feira,5,3,2,0.259999999999998,0.004213938411669282,738.86,11.960000000000036,60.77759197324396
1995-10-01,61.46,1,10,1995,6,Domingo,5,4,2,-0.5,-0.00806972240154935,738.86,11.960000000000036,60.77759197324396
1995-11-01,62.2,1,11,1995,2,Quarta-feira,6,4,2,0.740000000000002,0.012040351448096454,738.86,11.960000000000036,60.77759197324396
1995-12-01,62.13,1,12,1995,4,Sexta-feira,6,4,2,-0.07000000000000028,-0.0011254019292604722,738.86,11.960000000000036,60.77759197324396
1996-01-01,62.3,1,1,1996,0,Segunda-feira,1,1,1,0.1699999999999946,0.0027361982938998164,754.11,15.25,48.44983606557377
1996-02-01,62.87,1,2,1996,3,Quinta-feira,1,1,1,0.5700000000000003,0.009149277688603519,754.11,15.25,48.44983606557377
1996-03-01,62.6,1,3,1996,4,Sexta-feira,2,1,1,-0.269999999999996,-0.004294576109432069,754.11,15.25,48.44983606557377
1996-04-01,62.38,1,4,1996,0,Segunda-feira,2,2,1,-0.21999999999999886,-0.003514376996805124,754.11,15.25,48.44983606557377
1996-05-01,61.99,1,5,1996,2,Quarta-feira,3,2,1,-0.39000000000000057,-0.006252003847387,754.11,15.25,48.44983606557377
1996-06-01,62.53,1,6,1996,5,Sábado,3,2,1,0.5399999999999991,0.008711082432650397,754.11,15.25,48.44983606557377
1996-07-01,62.8,1,7,1996,0,Segunda-feira,4,3,2,0.269999999999996,0.004317927394850374,754.11,15.25,48.44983606557377
1996-08-01,62.67,1,8,1996,3,Quinta-feira,4,3,2,-0.12999999999999545,-0.002070063694267432,754.11,15.25,48.44983606557377
1996-09-01,62.92,1,9,1996,6,Domingo,5,3,2,0.25,0.003989149513323742,754.11,15.25,48.44983606557377
1996-10-01,63.13,1,10,1996,1,Terça-feira,5,4,2,0.21000000000000085,0.003337571519389737,754.11,15.25,48.44983606557377
1996-11-01,63.68,1,11,1996,4,Sexta-feira,6,4,2,0.5499999999999972,0.008712181213369252,754.11,15.25,48.44983606557377
1996-12-01,64.24,1,12,1996,6,Domingo,6,4,2,0.5599999999999952,0.008793969849246075,754.11,15.25,48.44983606557377
1997-01-01,64.42,1,1,1997,2,Quarta-feira,1,1,1,0.18000000000000682,0.0028019925280200475,780.0,25.889999999999986,29.12746234067209
1997-02-01,64.69,1,2,1997,5,Sábado,1,1,1,0.269999999999996,0.004191244954982798,780.0,25.889999999999986,29.12746234067209
1997-03-01,64.28,1,3,1997,5,Sábado,2,1,1,-0.4099999999999966,-0.0063379193074663,780.0,25.889999999999986,29.12746234067209
1997-04-01,65.14,1,4,1997,1,Terça-feira,2,2,1,0.8599999999999994,0.013378967019290533,780.0,25.889999999999986,29.12746234067209
1997-05-01,64.46,1,5,1997,3,Quinta-feira,3,2,1,-0.6800000000000068,-0.010439054344488885,780.0,25.889999999999986,29.12746234067209
1997-06-01,63.59,1,6,1997,6,Domingo,3,2,1,-0.8699999999999903,-0.013496742165683973,780.0,25.889999999999986,29.12746234067209
1997-07-01,64.39,1,7,1997,1,Terça-feira,4,3,2,0.7999999999999972,0.012580594433087011,780.0,25.889999999999986,29.12746234067209
1997-08-01,65.17,1,8,1997,4,Sexta-feira,4,3,2,0.7800000000000011,0.012113682248796387,780.0,25.889999999999986,29.12746234067209
1997-09-01,65.38,1,9,1997,0,Segunda-feira,5,3,2,0.20999999999999375,0.0032223415682062218,780.0,25.889999999999986,29.12746234067209
1997-10-01,66.44,1,10,1997,2,Quarta-feira,5,4,2,1.0600000000000023,0.016212909146527954,780.0,25.889999999999986,29.12746234067209
1997-11-01,66.09,1,11,1997,5,Sábado,6,4,2,-0.3499999999999943,-0.005267910897049921,780.0,25.889999999999986,29.12746234067209
1997-12-01,65.95,1,12,1997,0,Segunda-feira,6,4,2,-0.14000000000000057,-0.002118323498259911,780.0,25.889999999999986,29.12746234067209
1998-01-01,66.72,1,1,1998,3,Quinta-feira,1,1,1,0.769999999999996,0.01167551175132675,791.15,11.149999999999977,69.95515695067279
1998-02-01,67.27,1,2,1998,6,Domingo,1,1,1,0.5499999999999972,0.00824340527577938,791.15,11.149999999999977,69.95515695067279
1998-03-01,67.12,1,3,1998,6,Domingo,2,1,1,-0.14999999999999147,-0.0022298201278428964,791.15,11.149999999999977,69.95515695067279
1998-04-01,66.7,1,4,1998,2,Quarta-feira,2,2,1,-0.4200000000000017,-0.006257449344457711,791.15,11.149999999999977,69.95515695067279
1998-05-01,66.09,1,5,1998,4,Sexta-feira,3,2,1,-0.6099999999999994,-0.009145427286356811,791.15,11.149999999999977,69.95515695067279
1998-06-01,66.04,1,6,1998,0,Segunda-feira,3,2,1,-0.04999999999999716,-0.0007565441065213729,791.15,11.149999999999977,69.95515695067279
1998-07-01,65.71,1,7,1998,2,Quarta-feira,4,3,2,-0.3300000000000125,-0.004996971532404748,791.15,11.149999999999977,69.95515695067279
1998-08-01,64.52,1,8,1998,5,Sábado,4,3,2,-1.1899999999999977,-0.0181098767310911,791.15,11.149999999999977,69.95515695067279
1998-09-01,64.36,1,9,1998,1,Terça-feira,5,3,2,-0.1599999999999966,-0.002479851208927464,791.15,11.149999999999977,69.95515695067279
1998-10-01,64.88,1,10,1998,3,Quinta-feira,5,4,2,0.519999999999996,0.00807955251709136,791.15,11.149999999999977,69.95515695067279
1998-11-01,65.78,1,11,1998,6,Domingo,6,4,2,0.9000000000000057,0.013871763255240532,791.15,11.149999999999977,69.95515695067279
1998-12-01,65.96,1,12,1998,1,Terça-feira,6,4,2,0.1799999999999926,0.002736394040741663,791.15,11.149999999999977,69.95515695067279
1999-01-01,65.68,1,1,1999,4,Sexta-feira,1,1,1,-0.2799999999999869,-0.0042449969678590715,772.38,-18.769999999999982,-42.1497069792222
1999-02-01,65.64,1,2,1999,0,Segunda-feira,1,1,1,-0.04000000000000625,-0.0006090133982948887,772.38,-18.769999999999982,-42.1497069792222
1999-03-01,65.28,1,3,1999,0,Segunda-feira,2,1,1,-0.35999999999999943,-0.005484460694698323,772.38,-18.769999999999982,-42.1497069792222
1999-04-01,64.12,1,4,1999,3,Quinta-feira,2,2,1,-1.1599999999999966,-0.017769607843137192,772.38,-18.769999999999982,-42.1497069792222
1999-05-01,63.37,1,5,1999,5,Sábado,3,2,1,-0.7500000000000071,-0.011696818465377512,772.38,-18.769999999999982,-42.1497069792222
1999-06-01,63.26,1,6,1999,1,Terça-feira,3,2,1,-0.10999999999999943,-0.0017358371469149425,772.38,-18.769999999999982,-42.1497069792222
1999-07-01,63.85,1,7,1999,3,Quinta-feira,4,3,2,0.5900000000000034,0.009326588681631387,772.38,-18.769999999999982,-42.1497069792222
